MAKE,MODEL_YR,BODY_STYLE,VEHICLE_TYPE,DRIVE_TRAIN,PRODUCTION_RELEASE,VEHICLE_CLASS,BODY_FRAME,NUM_OF_SEATING,SEAT_LOC,SEAT_LOC_COMMENTS,MIN_GROSS_WEIGHT,MAX_GROSS_WEIGHT,UPPER_BELT_ANCHORAGE,UPPER_BELT_ANCHORAGE_LOC,SEAT_BELT_PRETENSIONER,SEAT_BELT_PRETENSIONER_LOC,LOAD_LIMITERS,LOAD_LIMITERS_LOC,FRNT_BELT_INDICATOR,FRNT_BELT_LOC,REAR_BELT_INDICATOR,LATCH_REAR_POSITION,HEAD_SAB,HEAD_SAB_TYPE,HEAD_SAB_LOC,HEAD_SAB_MOUNT_LOC,HEAD_SAB_MEET_REQUIREMENTS,HEAD_SAB_DEPLOY_IN_ROLLOVER,TORSO_SAB,TORSO_SAB_TYPE,TORSO_SAB_LOC,TORSO_SAB_MOUNT_LOC,KNEE_BOLSTERS,KNEE_BOLSTERS_LOC,ADL,HEAD_RESTRAINT_IND,DYNAMIC_HEAD_RESTRAINT_IND,BETI,BLIND_SPOT_DETECTION,DAY_RUN_LIGHTS,ADAPTIVE_CRUISE_CONTROL,ABS,ARS,ARS_LOC,AUTO_CRASH_NOTIFICATION,CRASH_DATA_RECORDER,ANTI_THEFT_DEVICE,ANTI_THEFT_DEVICE_TYPE,FRNT_COLLISION_WARNING,NHTSA_FRNT_COLLISION_WARNING,NHTSA_FCW_EVALUATION,LANE_DEPARTURE_WARNING,NHTSA_LANE_DEPARTURE_WARNING,NHTSA_LDW_EVALUATION,CRASH_IMMINENT_BRAKE,NHTSA_CRASH_IMMINENT_BRAKE,NHTSA_CIB_EVALUATION,DYNAMIC_BRAKE_SUPPORT,NHTSA_DYNAMIC_BRAKE_SUPPORT,NHTSA_DBS_EVALUATION,NHTSA_ESC,PELVIS_SAB,PELVIS_SAB_TYPE,PELVIS_SAB_LOC,PELVIS_SAB_MOUNT_LOC,OVERALL_STARS,FRNT_TEST_NO,FRNT_VIN,FRNT_DRIV_STARS,FRNT_PASS_STARS,FRNT_SAFETY_CONCERN_DRIV,FRNT_SAFETY_CONCERN_PASS,FRNT_FOOT_NOTES,FRNT_FOOT_NOTES_PASS,OVERALL_FRNT_STARS,CURB_WEIGHT,FRNT_TESTED_WITH,HIC15_DRIV,CHEST_DEFL_DRIV,LEFT_FEMUR_DRIV,RIGHT_FEMUR_DRIV,NIJ_DRIV,NECK_TENS_DRIV,NET_COMP_DRIV,HIC15_PASS,CHEST_DEFL_PASS,LEFT_FEMUR_PASS,RIGHT_FEMUR_PASS,NIJ_PASS,NECK_TENS_PASS,NET_COMP_PASS,SIDE_TEST_NO,SIDE_VIN,SIDE_DRIV_STARS,SIDE_PASS_STARS,SIDE_BARRIER_STAR,COMB_FRNT_STAR,COMB_REAR_STAR,SIDE_SAFETY_CONCERN_DRIV,SIDE_SAFETY_CONCERN_PASS,SIDE_FOOT_NOTES,SIDE_FOOT_NOTES_PASS,OVERALL_SIDE_STARS,SIDE_TESTED_WITH,SIDE_HIC_36_DRIV,RIB_DEFLECTION_DRIV,ABDOMEN_FORCE_DRIV,SYMPHYSIS_FORCE_DRIV,SIDE_HIC_36_PASS,PELVIC_FORCE_PASS,POLE_TEST_NO,POLE_VIN,SIDE_POLE_STARS,POLE_SAFETY_CONCERN,POLE_FOOT_NOTES,POLE_TESTED_WITH,POLE_HIC_36_DRIV,PELVIC_FORCE,ROLLOVER_POSSIBILITY,STATIC_STABI_FACTOR,TIP,ROLL_SAFETY_CONCERN,ROLL_FOOT_NOTES,ROLLOVER_STARS,NHTSA_BACKUP_CAMERA,BACKUP_CAMERA,MODEL,YEAR_MODEL_ID
FORD,2016,5 HB,PC,FWD,1,PASSENGER CAR,uni-body,5,"1, 3, 4, 5, 6",,3990.0,4279.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,"1, 3",No,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1, 3",Seat,Standard,1,,"1, 3, 4, 6",,,,Optional,,,,,Optional,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",,No,,Optional,Optional,,,No,,,No,,,,,,,5.0,9086.0,1FADP3F27FL200555,5.0,4.0,,,,,5.0,2996.0,"FRONTAL AIR BAG,KNEE AIR BAG",201.312,17.359,745.233,1111.461,0.31,1064.823,238.292,207.157,15.838,1798.465,1008.79,0.4,768.727,182.62,9084.0,1FADP3F24FL200562,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",125.256,25.924,969.349,1302.316,346.514,2784.927,9085.0,1FADP3F26FL200577,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",172.972,2799.817,0.116,1.38,No Tip,,,4.0,Standard,Standard,FOCUS,2016_FOCUS
FORD,2016,4 DR,PC,AWD,1,PASSENGER CAR,uni-body,5,"1, 3, 4, 5, 6",,4450.0,4720.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3,4,6",Yes,"1, 3",No,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,No,F= Standard; R= Optional,Pelvis/Torso,"1, 3",Seat,Standard,"1, 3",,"1, 3, 4, 6",,,Optional,standard,,,Available,"1,3,4,6",Optional,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",Optional,Optional,,Optional,Optional,,,No,,,No,,,,,,,5.0,8077.0,3FA6P0LU2DR152362,5.0,4.0,,,,,5.0,3709.0,"FRONTAL AIR BAG,KNEE AIR BAG",124.931,12.995,743.655,1482.848,0.29,891.169,100.765,254.267,7.928,63.253,47.455,0.52,875.92,221.459,8078.0,3FA6P0LU8DR152592,3.0,5.0,4.0,3.0,5.0,,,,,4.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",73.509,34.045,1784.727,1231.67,225.091,3516.053,8073.0,3FA6P0LU5DR160617,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",267.574,2654.354,0.109,1.41,No Tip,,,4.0,Standard,Standard,FUSION,2016_FUSION
FORD,2016,C,PC,RWD,1,PASSENGER CAR,uni-body,4,"1, 3, 4, 6",,4560.0,4860.0,,,Standard,"1,3",Standard,"1,3",Yes,"1, 3",No,"4, 6",Standard,Head,"1, 3",Seat,Yes,No,Standard,Torso/Pelvis,"1, 3",Seat,Standard,"1, 3",,"1, 3",,,Optional,,,,,,Optional,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",Optional,Optional,,,No,,,No,,,No,,,,,,,,,,,,,,,,,3520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.081,1.5771,No Tip,,,5.0,Standard,Standard,MUSTANG,2016_MUSTANG
FORD,2016,4 DR,PC,AWD,1,PASSENGER CAR,uni-body,5,"1, 3, 4, 5, 6",,5260.0,5600.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,"1, 3",No,"4, 5, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Torso,"1, 3",Seat,,,,"1, 3, 4, 6",,,Optional,Optional - fleet only,,,,,Optional,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",Optional,Optional,,Optional,Optional,,,No,,,No,,,,,,,5.0,7872.0,1FAHP2H87DG104671,5.0,5.0,,,,,5.0,4145.0,FRONTAL AIR BAG,182.277,19.845,303.662,307.674,0.31,1393.374,58.908,218.303,13.343,1404.415,1017.897,0.32,646.111,107.91,6965.0,1FAHP2EW8BG101634,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO AIR BAG",103.182,30.422,770.845,1498.196,283.494,4046.109,6967.0,1FAHP2EW4BG101632,5.0,,,"CURTAIN AIR BAG,TORSO AIR BAG",376.059,3306.592,0.113,1.39,No Tip,,,4.0,Standard,Standard,TAURUS,2016_TAURUS
FORD,2016,VAN,VAN,RWD,1,TRUCK,uni-body,2,"2=1,3",,8600.0,10360.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,1,No,,Optional,Curtain,"1, 3",Roof,Yes,Yes,Optional,Torso/Pelvis,"1, 3",Seat,No,,,"1, 3",,,,Optional - fleet only,,,,,,Standard,Optional,"(a) Passive Immobilizer, Passive Alarm",,No,,Optional,Optional,,,No,,,No,,,,,,,,8993.0,1FMZK1YG3FKA06635,4.0,3.0,,,,,4.0,5628.0,FRONTAL AIR BAG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,Optional,Optional,TRANSIT,2016_TRANSIT
FORD,2015,5 HB,PC,FWD,1,PASSENGER CAR,uni-body,5,"1, 3, 4, 5, 6",,4960.0,4960.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,"1, 3",No,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1, 3",Seat,Standard,1,,"1, 3, 4, 6",,,,standard,,,Available,"1,3,4,6",Optional,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",,No,,,No,,,No,,,No,,,,,,,4.0,8151.0,1FADP5CU8DL520580,4.0,4.0,,,,,4.0,3925.0,"FRONTAL AIR BAG,KNEE AIR BAG",230.183,18.638,1414.992,2438.747,0.4,1401.486,42.783,326.386,10.075,2314.982,2305.656,0.47,857.391,217.433,8150.0,1FADP5CU1DL520579,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",100.448,31.12,961.594,1335.95,170.385,3325.777,8152.0,1FADP5CU1DL519349,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",270.431,4197.894,0.147,1.28,No Tip,,,4.0,Optional,Optional,CMAX,2015_CMAX
FORD,2015,SUV,MPV,AWD,1,SUV,uni-body,5,"1, 3, 4, 5, 6",,5320.0,5720.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,"1, 3",No,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1, 3",Seat,Standard,"1, 3",,"1, 3, 4, 6",,,Optional,standard,,,Available,1,Standard,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",Optional,Optional,,Optional,Optional,,,No,,,No,,,,,,,5.0,9250.0,2FMTK4J92FBB10997,5.0,5.0,,,,,5.0,4140.0,"FRONTAL AIR BAG,KNEE AIR BAG",95.795,18.929,1882.755,2285.048,0.27,888.733,100.76,208.71,14.986,540.409,111.086,0.32,802.226,369.002,9249.0,2FMTK3J99FBB08139,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",71.186,14.407,524.886,1249.248,113.528,2878.134,9251.0,2FMTK3J80FBB05248,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",297.164,2600.511,0.155,1.2599,No Tip,,,4.0,Optional,Optional,EDGE,2015_EDGE
FORD,2015,SUV,MPV,AWD,1,SUV,uni-body,5,"1, 3, 4, 5, 6",,4520.0,4840.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3,4,6",Yes,"1, 3",No,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1, 3",Seat,Standard,1,,"1, 3, 4, 6",,,Optional,standard,,,Available,1,Optional,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",,No,,,No,,,No,,,No,,,,,,,4.0,9010.0,1FMCU9GX5FUA08925,4.0,4.0,,,,,4.0,3610.0,"FRONTAL AIR BAG,KNEE AIR BAG",243.015,16.635,1036.026,1383.994,0.43,1763.096,498.395,241.707,10.979,2015.535,855.59,0.47,776.598,473.673,7936.0,1FMCU0F77DUA20309,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",110.027,9.909,428.868,1559.554,290.132,2887.981,7935.0,1FMCU0F73DUA20310,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",356.509,3144.494,0.185,1.2,No Tip,,,4.0,Standard,Standard,ESCAPE,2015_ESCAPE
FORD,2015,SUV,MPV,4x2,1,SUV,body-on-frame,"7, 8"," 8 = 1,3,4,5,6,7,8,9; 7 = 1,3,4,6,7,8,9",,7260.0,7760.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,1,No,"4, 5, 6",Standard,Curtain,"1, 3, 4, 6, 7, 9",Roof,Yes,Yes,Standard,Torso,"1, 3",Seat,No,,,"1, 3, 4, 6, 7, 9","1, 3",,Optional,Optional - fleet only,,,Available,1,Optional,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",,No,,,No,,,No,,,No,,,,,,,5.0,9051.0,1FMJK1JT2FEF06501,5.0,5.0,,,,,5.0,6125.0,FRONTAL AIR BAG,141.972,22.197,3352.022,1447.322,0.22,1079.368,97.531,273.145,10.223,1246.026,2040.573,0.25,823.854,396.358,9050.0,1FMJU1HT5FEF01552,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO AIR BAG",15.72,16.134,283.469,566.642,65.236,973.975,9049.0,1FMJU1HT5FEF02927,5.0,,,"CURTAIN AIR BAG,TORSO AIR BAG",251.056,3798.277,0.212,1.16,No Tip,,,3.0,Standard,Standard,EXPEDITION,2015_EXPEDITION
FORD,2015,SUV,MPV,AWD,1,SUV,uni-body,"6, 7","6 = 1,3,4,6,7,9; 7 =  1,3,4,5,6,7,9",,6120.0,6400.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3,4,6",Yes,"1, 3",No,"4, 6, 9",Standard,Curtain,"1, 3, 4, 6, 7, 9",Roof,Yes,Yes,F= Standard; R= Optional,Torso/Pelvis,"1, 3, 4, 6",Seat,Standard,3,,"1, 3, 4, 6, 7, 9",,,Optional,Optional - fleet only,,,Available,1,Optional,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",Optional,Optional,,Optional,Optional,,,No,,,No,,,,,,,5.0,7871.0,1FM5K8B87DGA12687,4.0,5.0,,,,,5.0,4633.0,"FRONTAL AIR BAG,KNEE AIR BAG",155.651,24.073,2010.043,2113.016,0.36,1358.431,308.613,208.901,11.051,1956.983,2082.221,0.31,709.374,136.612,7492.0,1FMHK7B88CGA24076,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",43.897,21.323,598.912,1313.801,135.635,2331.467,7487.0,1FMHK7B81CGA12075,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",482.953,3005.599,0.174,1.22,No Tip,,,4.0,Optional,Optional,EXPLORER,2015_EXPLORER
FORD,2015,PU/RC,TRUCK,4x2,1,TRUCK,body-on-frame,"2,3","2 = 1,3; 3 = 1,2,3",,6050.0,7850.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,"1, 3",No,,Standard,Curtain,"1, 3",Roof,Yes,Yes,Standard,Torso/Pelvis,"1, 3",Seat,No,,,"1, 3",,,,Optional - fleet only,,,Available,"1,3",Optional,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",Optional,Optional,,Optional,Optional,,,No,,,No,,,,,,,5.0,9111.0,1FTEX1E80FFA23385,5.0,5.0,,,,,5.0,4732.0,FRONTAL AIR BAG,189.269,18.084,531.468,536.593,0.3,1338.555,84.193,120.751,10.085,2088.356,1037.479,0.38,667.242,16.664,9099.0,1FTEXC87FFA09292,5.0,,5.0,5.0,,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",21.665,20.706,380.236,771.729,,,9100.0,1FTEX1C81FFA09305,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",413.988,2044.239,0.191,1.19,No Tip,,,4.0,,Optional,F-150,2015_F-150
FORD,2015,PU/RC,TRUCK,4x2,1,TRUCK,body-on-frame,"2,3","2 = 1,3; 3 = 1,2,3;",,9900.0,10000.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,1,No,,Standard,Curtain,"1, 3",Roof,Yes,Yes,Standard,Torso/Pelvis,"1, 3",Seat,No,,,"1, 3",,,,Optional - fleet only,,,Available,"1,3",Optional,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",,No,,,No,,,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.191,1.19,No Tip,,,4.0,,Optional,F-250,2015_F-250
FORD,2015,PU/RC,TRUCK,4x2,1,TRUCK,body-on-frame,"2,3","2 = 1,3; 3 = 1,2,3;",,9900.0,11500.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,1,No,,Standard,Curtain,"1, 3",Roof,Yes,Yes,Standard,Torso/Pelvis,"1, 3",Seat,No,,,"1, 3",,,,Optional - fleet only,,,Available,"1,3",Optional,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",,No,,,No,,,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,Optional,F-350,2015_F-350
FORD,2015,4 DR,PC,FWD,1,PASSENGER CAR,uni-body,5,"1, 3, 4, 5, 6",,3620.0,3620.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,"1, 3",No,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,No,Standard,Torso/Pelvis,"1, 3",Seat,Standard,1,,"1, 3, 4, 6",,,,,,,Available,1,Optional,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",,No,,,No,,,No,,,No,,,,,,,4.0,6996.0,3FADP4AJ8BM111431,5.0,4.0,,,,,4.0,2618.0,FRONTAL AIR BAG,147.693,20.654,1847.091,1551.843,0.25,1096.07,198.168,291.455,10.649,2418.81,1815.207,0.52,692.34,524.549,8490.0,3FADP4AJ9EM122801,4.0,2.0,2.0,5.0,2.0,,"Due to the intrusion of the left rear door during the side impact test, the interior door panel struck the torso of the rear passenger dummy, causing a high lower spine acceleration. High lower spine accelerations, in excess of 82 g's, indicate a higher likelihood of thoracic injury.",,,2.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",101.631,32.931,1102.179,2040.119,322.332,5839.155,8489.0,3FADP4AJ5EM148120,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",179.8,3187.753,0.143,1.29,No Tip,,,4.0,Optional,Optional,FIESTA,2015_FIESTA
FORD,2015,SUV,MPV,AWD,1,SUV,uni-body,"6, 7","6 = 1,3,4,6,7,9; 7 =  1,3,4,5,6,7,9",,6000.0,6250.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3,4,6",Yes,"1, 3",No,"4, 6, 9",Standard,Curtain,"1, 3, 4, 6, 7, 9",Roof,Yes,Yes,F= Standard; R= Optional,Torso,"1, 3",Seat,,,,"1, 3, 4, 6, 7, 9",,,Optional,,,,Available,1,Optional,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",Optional,No,,,Optional,,,No,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.151,1.27,No Tip,,,4.0,Optional,Optional,FLEX,2015_FLEX
FORD,2015,5 HB,PC,FWD,1,PASSENGER CAR,uni-body,5,"1, 3, 4, 5, 6",,3990.0,3990.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,"1, 3",No,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1, 3",Seat,Standard,1,,"1, 3, 4, 6",,,,standard,,,Available,"1,3,4,6",Optional,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",,No,,Optional,No,,,No,,,No,,,,,,,5.0,9086.0,1FADP3F27FL200555,5.0,4.0,,,,,5.0,2996.0,"FRONTAL AIR BAG,KNEE AIR BAG",201.312,17.359,745.233,1111.461,0.31,1064.823,238.292,207.157,15.838,1798.465,1008.79,0.4,768.727,182.62,9084.0,1FADP3F24FL200562,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",125.256,25.924,969.349,1302.316,346.514,2784.927,9085.0,1FADP3F26FL200577,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",172.972,2799.817,0.116,1.38,No Tip,,,4.0,,Optional,FOCUS,2015_FOCUS
FORD,2015,4 DR,PC,AWD,1,PASSENGER CAR,uni-body,5,"1, 3, 4, 5, 6",,4350.0,4720.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3,4,6",Yes,"1, 3",No,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,No,F= Standard; R= Optional,Pelvis/Torso,"1, 3",Seat,Standard,"1, 3",,"1, 3, 4, 6",,,Optional,standard,,,Available,"1,3,4,6",Optional,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",Optional,Optional,,Optional,Optional,,,No,,,No,,,,,,,5.0,8077.0,3FA6P0LU2DR152362,5.0,4.0,,,,,5.0,3709.0,"FRONTAL AIR BAG,KNEE AIR BAG",124.931,12.995,743.655,1482.848,0.29,891.169,100.765,254.267,7.928,63.253,47.455,0.52,875.92,221.459,8078.0,3FA6P0LU8DR152592,3.0,5.0,4.0,3.0,5.0,,,,,4.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",73.509,34.045,1784.727,1231.67,225.091,3516.053,8073.0,3FA6P0LU5DR160617,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",267.574,2654.354,0.109,1.41,No Tip,,,4.0,Optional,Standard,FUSION,2015_FUSION
FORD,2015,2 DR,PC,RWD,1,PASSENGER CAR,uni-body,4,"1, 3, 4, 6",,4480.0,4720.0,,,Standard,"1,3",Standard,"1,3",Yes,"1, 3",No,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Torso/Pelvis,"1, 3",Seat,Standard,"1, 3",,"1, 3",,,Optional,,,,Available,"1,3",Optional,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",Optional,Optional,,,No,,,No,,,No,,,,,,,5.0,9059.0,1FA6P8AMXF5309966,5.0,5.0,,,,,5.0,3520.0,"FRONTAL AIR BAG,KNEE AIR BAG",138.415,12.685,1065.848,2602.934,0.19,585.234,257.478,120.792,9.541,232.666,253.834,0.48,990.529,336.13,9060.0,1FA6P8AM5F5308269,5.0,4.0,5.0,5.0,4.0,,,,"Although not included in the star rating, the rear passenger's thoracic rib deflection was elevated. ",5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",111.623,17.745,604.295,997.412,599.462,3000.715,9061.0,1FA6P8AM1F5313713,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",468.618,3081.781,0.081,1.5771,No Tip,,,5.0,Standard,Standard,MUSTANG,2015_MUSTANG
FORD,2015,4 DR,PC,AWD,1,PASSENGER CAR,uni-body,5,"1, 3, 4, 5, 6",,5260.0,5600.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,"1, 3",No,"4, 5, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,F= Standard; R= Optional,Torso,"1, 3",Seat,,,,"1, 3, 4, 6",,,Optional,Optional - fleet only,,,Available,"1,3",Optional,Standard,Standard,"(a) Passive Immobilizer, Passive Alarm",Optional,Optional,,Optional,Optional,,,No,,,No,,,,,,,5.0,7872.0,1FAHP2H87DG104671,5.0,5.0,,,,,5.0,4145.0,FRONTAL AIR BAG,182.277,19.845,303.662,307.674,0.31,1393.374,58.908,218.303,13.343,1404.415,1017.897,0.32,646.111,107.91,6965.0,1FAHP2EW8BG101634,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO AIR BAG",103.182,30.422,770.845,1498.196,283.494,4046.109,6967.0,1FAHP2EW4BG101632,5.0,,,"CURTAIN AIR BAG,TORSO AIR BAG",376.059,3306.592,0.113,1.39,No Tip,,,4.0,Optional,Optional,TAURUS,2015_TAURUS
FORD,2015,VAN,VAN,RWD,1,VAN,uni-body,2,"2=1,3",,8600.0,10360.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,1,No,,Optional,Curtain,"1, 3",Roof,Yes,Yes,Optional,Torso/Pelvis,"1, 3",Seat,No,,,"1, 3",,,,Optional - fleet only,,,Available,1,,Standard,Optional,"(a) Passive Immobilizer, Passive Alarm",,No,,Optional,Optional,,,No,,,No,,,,,,,,8993.0,1FMZK1YG3FKA06635,4.0,3.0,,,,,4.0,5628.0,FRONTAL AIR BAG,,,,,,,,,,,,,,,8997.0,1FMZK1YG0FKA06138,5.0,,5.0,5.0,,,,These ratings apply to vehicles equipped with optional curtain and torso side air bags.,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",,,,,,,8995.0,1FMZK1YG1FKA10327,5.0,,These ratings apply to vehicles equipped with optional curtain and torso side air bags.,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",,,0.0,0.0,,,,,Optional,Optional,TRANSIT,2015_TRANSIT
FORD,2014,5 HB,PC,FWD,1,PASSENGER CAR,uni-body,5,"1, 3, 4, 5, 6",,4960.0,4960.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,"1, 3",No,"4, 6",Standard,Curtain,"1, 3, 4, 6",Roof,Yes,Yes,Standard,Pelvis/Torso,"1, 3",Seat,Yes,1,,"1, 3, 4, 6",,,,Optional - fleet only,,,,,Optional,Yes,Standard,a) passive immobilizer/passive alarm,,No,,,No,,,No,,,No,,Standard,Standard,,,Seat,4.0,8151.0,1FADP5CU8DL520580,4.0,4.0,,,,,4.0,3925.0,"FRONTAL AIR BAG,KNEE AIR BAG",230.183,18.638,1414.992,2438.747,0.4,1401.486,42.783,326.386,10.075,2314.982,2305.656,0.47,857.391,217.433,8150.0,1FADP5CU1DL520579,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",100.448,31.12,961.594,1335.95,170.385,3325.777,8152.0,1FADP5CU1DL519349,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",270.431,4197.894,0.147,1.28,No Tip,,,4.0,Optional,Optional,CMAX,2014_CMAX
FORD,2014,WAGON,MPV,RWD,1,SUV,body-on-frame,"7, 8","7 = 1,3,4,6,7,8,9,  8 = 1,3,4,5,6,7,8,9",,8520.0,8600.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",,,No,"4, 5, 8",,,,,No,,,,,,No,,,"1, 3, 4, 6",,,,Optional - fleet only,,,,,,Yes,Optional,a) passive immobilizer/passive alarm,,No,,,No,,,No,,,No,,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,Optional,Optional,E-150,2014_E-150
FORD,2014,VAN,BUS,RWD,1,VAN,body-on-frame,"11, 12, 15","11 = 1,3,4,5,6,7,8,9,10,11,12  12 = 1,3,4,5,6,7,8,9,10,11,12,13  15 = 1,3,4,5,6,7,8,9,10,11,12,13,14,15,16",,8800.0,9500.0,Standard,"1, 3",Standard,"1,3",Standard,"1,3",Yes,1,No,"5, 8, 11",,,,,No,,,,,,No,,,"1, 3",,,,Optional - fleet only,,,,,,Yes,Optional,a) passive immobilizer/passive alarm,,No,,,No,,,No,,,No,,Standard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,Optional,Optional,E-350,2014_E-350
